symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,247.0,,,143.36,40642621388.0,0.1528,19.0,0.1781,28.0,0.3194,63.0,0.3094,59.0,0.2995,55.0,0.313,67.0,0.2508,62.0,0.3182,67.0,0.3242,66.0,0.3302,63.0,20270115.0,35.0,609.0,1.0478345184227535
AA,282.0,,,36.76,9519517382.0,0.9156,97.0,0.5219,88.0,0.4985,75.0,0.5202,79.0,0.542,81.0,0.4785,68.0,0.3748,63.0,0.5279,86.0,0.5104,80.0,0.4928,74.0,20270115.0,7.0,609.0,0.9811610918877356
AAAU,,,,39.71,,0.2261,,0.164,,0.2181,,0.2411,,0.2641,,0.2063,,0.1069,,0.1869,,0.2008,,0.2148,,20251219.0,35.0,217.0,0.8328494400663625
AAL,281.0,,,12.78,8435905230.0,0.7479,94.0,0.4624,83.0,0.4819,75.0,0.4696,73.0,0.4573,71.0,0.485,79.0,0.364,63.0,0.4824,76.0,0.4778,74.0,0.4733,72.0,20271217.0,7.0,945.0,1.0174616695059624
AAMI,267.0,,,49.7,1779852103.0,0.2202,,0.439,,0.4595,,0.3822,,0.305,,0.3988,,0.3202,,0.3833,,0.3559,,0.3285,,20260116.0,35.0,245.0,0.9311878597592884
AAOI,247.0,,,35.07,2186749360.0,1.1175,86.0,0.886,85.0,1.4369,94.0,1.4231,94.0,1.4093,93.0,1.0413,85.0,0.9585,88.0,1.0485,93.0,1.0427,91.0,1.0369,89.0,20270115.0,7.0,609.0,0.7326962265476775
AAON,246.0,,,100.66,8206878145.0,0.5277,93.0,0.4402,92.0,0.7616,99.0,0.7205,100.0,0.6794,99.0,0.5728,93.0,0.4635,94.0,0.5711,100.0,0.5545,100.0,0.5379,100.0,20260116.0,35.0,245.0,0.7696044413601665
AAP,247.0,,,50.7,3041236859.0,0.6094,95.0,0.7805,100.0,0.6132,96.0,0.5821,95.0,0.551,94.0,0.8449,100.0,0.519,97.0,0.5723,98.0,0.5495,96.0,0.5267,93.0,20270115.0,7.0,609.0,0.9439958769970797
AAPB,,,,33.73,,0.3909,50.0,0.3272,61.0,0.5229,64.0,0.5325,57.0,0.5421,59.0,0.4825,68.0,0.3779,73.0,0.4531,59.0,0.5224,72.0,0.5917,80.0,20260116.0,35.0,245.0,0.9810328638497652
AAPD,,,,13.17,,0.1941,44.0,0.169,46.0,0.2899,51.0,0.3298,45.0,0.3696,56.0,0.2467,65.0,0.1952,63.0,0.2893,63.0,0.3294,56.0,0.3696,67.0,20260116.0,35.0,245.0,0.9987871437234688
AAPL,274.0,,,271.4,4027681755421.0,0.1893,30.0,0.1725,30.0,0.3058,55.0,0.3109,56.0,0.316,57.0,0.2419,28.0,0.1991,28.0,0.2715,30.0,0.2826,30.0,0.2938,34.0,20271217.0,7.0,945.0,0.908973946606626
AAPU,,,,36.39,,0.3845,56.0,0.3423,60.0,0.5347,70.0,0.5322,63.0,0.5297,60.0,0.4806,72.0,0.3908,69.0,0.4809,81.0,0.5394,84.0,0.5979,84.0,20260116.0,35.0,245.0,1.0135287485907554
AAPW,,,,42.79,,0.2236,,0.1738,,,,,,0.7189,,0.2997,,0.2211,,,,,,0.7266,,20251219.0,35.0,217.0,
AAPX,,,,31.43,,0.3981,,0.2903,,0.4416,,0.5354,,0.6291,,0.4854,,0.3753,,0.426,,0.5074,,0.5889,,20251219.0,35.0,217.0,0.9477026522226372
AAPY,,,,24.79,,0.189,,0.0728,,0.1848,,0.2958,,0.4067,,0.2016,,0.1186,,0.1848,,0.2958,,0.4067,,20260116.0,35.0,245.0,1.0
AAT,269.0,,,19.1,1477080938.0,0.3897,91.0,0.2363,69.0,0.299,62.0,,,,,0.2575,64.0,0.2169,55.0,0.2953,70.0,,,,,20260116.0,35.0,245.0,
AAXJ,,,,94.92,,0.1432,42.0,0.0777,33.0,0.2035,73.0,0.203,70.0,0.2024,66.0,0.1438,17.0,0.0789,12.0,0.185,60.0,0.197,56.0,0.2089,46.0,20251219.0,35.0,217.0,0.9704433497536944
AB,267.0,,,39.75,3616981727.0,0.1734,23.0,0.1679,11.0,0.2281,28.0,0.2662,37.0,0.3044,48.0,0.183,5.0,0.1856,2.0,0.2436,51.0,0.2294,19.0,0.2153,6.0,20260116.0,35.0,245.0,0.8617580766341096
ABAT,351.0,,,5.11,603219613.0,0.9143,75.0,1.1224,88.0,1.7257,,1.5478,,1.3699,,1.4596,89.0,1.2172,93.0,1.3111,,1.3942,,1.4772,,20251219.0,35.0,217.0,0.9007623723995348
ABBV,273.0,,,228.2,403128587943.0,0.1321,21.0,0.1358,11.0,0.3529,94.0,0.3552,94.0,0.3575,93.0,0.234,45.0,0.2169,53.0,0.1988,28.0,0.2582,41.0,0.3175,69.0,20270115.0,7.0,609.0,0.7269144144144143
ABCB,274.0,,,71.67,4915683344.0,0.2057,34.0,0.2639,52.0,0.35,61.0,0.3267,49.0,0.3034,44.0,0.2555,36.0,0.2179,5.0,0.2929,50.0,0.2932,43.0,0.2936,41.0,20260116.0,35.0,245.0,0.8974594429139885
ABCL,246.0,,,5.36,1601744454.0,0.4721,33.0,0.4833,26.0,1.145,94.0,1.0778,94.0,1.0105,92.0,0.7712,91.0,0.7614,93.0,0.9505,76.0,0.9282,85.0,0.906,92.0,20260116.0,35.0,245.0,0.861198738170347
ABEO,225.0,,,5.08,260494974.0,0.4764,26.0,0.4941,14.0,5.1856,100.0,3.014,95.0,0.8423,25.0,0.5075,8.0,0.5152,6.0,2.0123,93.0,1.4273,83.0,0.8423,30.0,20251219.0,35.0,217.0,0.4735567352355674
ABEV,247.0,,,2.3,36810130921.0,0.3706,75.0,0.2312,48.0,0.213,5.0,0.2764,17.0,0.3399,26.0,0.237,11.0,0.2106,24.0,0.213,12.0,0.2764,17.0,0.3399,20.0,20270115.0,35.0,609.0,1.0
ABFL,,,,72.02,,0.1346,,0.0937,,0.1511,,0.1516,,0.1522,,0.1322,,0.1342,,0.1586,,0.1724,,0.1863,,20251219.0,35.0,217.0,1.1372031662269129
ABG,274.0,,,238.22,4683557208.0,0.2344,23.0,0.406,73.0,0.3595,48.0,0.3644,49.0,0.3693,51.0,0.3313,39.0,0.3042,36.0,0.3497,40.0,0.3494,39.0,0.3491,38.0,20260116.0,35.0,245.0,0.9588364434687155
ABL,358.0,,,5.09,488239320.0,0.6033,76.0,0.7273,85.0,1.0286,,0.8334,,0.6381,,0.6343,65.0,0.6414,57.0,0.9783,,0.7794,,0.5804,,20270115.0,35.0,609.0,0.9352051835853132
ABM,233.0,,,42.84,2623260071.0,0.3033,71.0,0.248,59.0,0.2588,39.0,0.3249,57.0,0.391,75.0,0.2645,48.0,0.2424,46.0,0.3148,67.0,0.3266,65.0,0.3384,67.0,20260116.0,35.0,245.0,1.005232379193598
ABNB,260.0,,,126.34,77349852306.0,0.1188,2.0,0.1894,4.0,0.6686,88.0,0.6714,88.0,0.6742,89.0,0.2765,11.0,0.2276,12.0,0.375,13.0,0.3767,5.0,0.3784,4.0,20270115.0,7.0,609.0,0.5610664283586535
ABNY,,,,9.66,,0.1197,4.0,0.1359,12.0,,,,,,,0.2432,44.0,0.1765,42.0,,,,,,,20260116.0,35.0,245.0,
ABOS,353.0,,,2.22,134473005.0,1.0102,83.0,0.9448,83.0,,,,,,,0.841,54.0,0.8148,49.0,,,,,,,20260116.0,35.0,245.0,
ABR,252.0,,,11.55,2407888311.0,0.1912,44.0,0.1979,44.0,0.4859,88.0,0.4886,81.0,0.4914,80.0,0.3186,63.0,0.297,63.0,0.1526,24.0,0.3567,51.0,0.5608,69.0,20270115.0,7.0,609.0,0.7300450266066313
ABSI,227.0,,,4.09,611547649.0,0.6795,32.0,0.66,17.0,1.3011,64.0,1.1715,44.0,1.0418,28.0,0.8307,4.0,0.76,1.0,1.1072,46.0,1.4299,78.0,1.7526,94.0,20251121.0,35.0,189.0,1.2205719163465645
ABT,282.0,,,124.67,216983022089.0,0.1367,32.0,0.1846,61.0,0.2026,57.0,0.2014,55.0,0.2002,53.0,0.2145,63.0,0.1943,64.0,0.1964,37.0,0.2318,56.0,0.2673,71.0,20270115.0,7.0,609.0,1.150943396226415
ABTC,,,,5.15,4679229008.0,1.3331,,0.9483,,1.1348,,1.2675,,1.4002,,0.0,,0.0,,1.0432,,1.3554,,1.6675,,,,,1.0693491124260357
ABUS,359.0,,,4.84,927821713.0,0.4312,37.0,0.4828,32.0,0.9718,57.0,0.9268,52.0,0.8818,48.0,0.4164,15.0,0.4408,17.0,1.4187,81.0,1.2034,77.0,0.988,65.0,20270115.0,35.0,609.0,1.2984462667242125
ABVC,,,,2.82,66387942.0,0.5188,,0.4874,,,,,,,,1.3478,,1.0842,,,,,,,,,,,
ABVE,,,,3.78,193505184.0,2.0967,,1.7482,,2.795,,2.6901,,2.5852,,3.2481,,2.4336,,2.1287,,2.5492,,2.9696,,,,,0.9476227649529756
ABVX,,,,104.29,8116777929.0,0.4519,,0.4261,,0.4595,,0.4998,,0.54,,2.7956,,0.5698,,0.864,,0.8527,,0.8414,,,,,1.7060824329731892
