symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,134.0,,,121.3,34457084396.0,0.2092,40.0,0.2751,72.0,0.2681,43.0,0.2726,45.0,0.2772,46.0,0.3426,77.0,0.3019,80.0,0.278,43.0,0.2916,46.0,0.3052,50.0,20270115.0,35.0,609.0,1.0696991929567132
AA,169.0,,,30.58,8273113179.0,0.4823,73.0,0.2894,43.0,0.6249,90.0,0.6231,90.0,0.6213,90.0,0.5624,82.0,0.4775,83.0,0.4779,76.0,0.4816,74.0,0.4854,74.0,20270115.0,7.0,609.0,0.7729096453217782
AAAU,,,,32.75,,0.1283,,0.0806,,0.1428,,0.1512,,0.1597,,0.1966,,0.1024,,0.148,,0.1598,,0.1715,,20251219.0,35.0,217.0,1.0568783068783068
AACT,,,,11.32,700251785.0,0.0249,,0.0288,,,,,,,,0.0321,,0.0342,,,,,,,,,,,
AAL,168.0,,,11.48,7571197458.0,0.2035,12.0,0.3361,57.0,0.5694,85.0,0.5672,85.0,0.5649,85.0,0.6002,90.0,0.4698,84.0,0.4632,74.0,0.4765,75.0,0.4898,77.0,20271217.0,7.0,945.0,0.8400916784203102
AAMI,154.0,,,37.85,1354852050.0,0.1976,,0.2549,,,,,,0.3757,,0.361,,0.3343,,,,,,0.3916,,20260116.0,35.0,245.0,
AAOI,134.0,,,27.92,1567403676.0,0.819,71.0,0.9754,90.0,1.0776,84.0,1.0621,83.0,1.0466,82.0,1.367,95.0,1.1299,96.0,0.9695,87.0,0.9975,88.0,1.0255,89.0,20270115.0,7.0,609.0,0.9391771019677996
AAON,133.0,,,76.79,6248102586.0,0.2664,49.0,0.3298,71.0,0.4871,90.0,0.4552,86.0,0.4232,81.0,0.6724,99.0,0.4988,97.0,0.4574,98.0,0.4602,96.0,0.4631,98.0,20260116.0,35.0,245.0,1.0109841827768014
AAP,134.0,,,58.37,3497857208.0,0.4386,88.0,0.5746,98.0,0.4206,82.0,0.454,87.0,0.4873,90.0,0.8777,100.0,0.5326,98.0,0.5244,96.0,0.521,95.0,0.5176,94.0,20270115.0,7.0,609.0,1.1475770925110131
AAPB,,,,21.25,,0.3947,,0.4693,,0.4754,,0.5488,,0.6223,,0.7941,,0.6047,,0.4618,,0.5249,,0.588,,20260116.0,35.0,245.0,0.9564504373177845
AAPD,,,,17.06,,0.2103,,0.2383,,,,,,0.3019,,0.4126,,0.3169,,,,,,0.3019,,20260116.0,35.0,245.0,
AAPL,161.0,,,211.14,3153544762345.0,0.2108,37.0,0.2437,57.0,0.2296,30.0,0.2301,30.0,0.2306,31.0,0.4029,83.0,0.3182,73.0,0.2636,28.0,0.2852,31.0,0.3068,42.0,20271217.0,7.0,945.0,1.2394611038678836
AAPU,,,,23.14,,0.411,,0.4789,,0.4469,,0.4869,,0.5269,,0.793,,0.6204,,0.4656,,0.482,,0.4985,,20260116.0,35.0,245.0,0.9899363318956664
AAPW,,,,36.82,,0.2487,,0.2398,,,,,,0.4677,,0.0,,0.0,,,,,,0.6025,,20251219.0,35.0,217.0,
AAPX,,,,19.98,,0.4342,,0.4461,,0.5512,,0.5693,,0.5874,,0.7968,,0.5994,,0.4891,,0.5179,,0.5467,,20251219.0,35.0,217.0,0.9097136834709292
AAPY,,,,22.05,,0.174,,0.1385,,,,,,,,0.3421,,0.2018,,,,,,,,20260116.0,35.0,245.0,
AAT,156.0,,,20.51,1585757413.0,0.1876,45.0,0.2378,69.0,,,,,0.3711,74.0,0.301,79.0,0.2762,82.0,,,,,0.4929,96.0,20260116.0,35.0,245.0,
AAXJ,,,,82.49,,0.118,26.0,0.0615,13.0,0.1543,34.0,0.1598,31.0,0.1652,33.0,0.2246,81.0,0.1313,86.0,0.1557,28.0,0.1604,11.0,0.1652,4.0,20251219.0,35.0,217.0,1.0037546933667083
AB,154.0,,,41.12,4551983882.0,0.2147,38.0,0.1922,21.0,0.1581,5.0,0.2071,11.0,0.2561,26.0,0.336,72.0,0.2886,59.0,0.1649,15.0,0.2296,19.0,0.2944,36.0,20260116.0,35.0,245.0,1.1086431675519073
ABAT,238.0,,,1.8,166543023.0,1.2149,88.0,1.2665,93.0,0.9891,,0.987,,0.9848,,1.0348,78.0,1.0832,94.0,0.976,,1.0338,,1.0916,,20251219.0,35.0,217.0,1.0474164133738602
ABBV,160.0,,,190.62,336711159375.0,0.1925,51.0,0.2414,74.0,0.1798,22.0,0.2003,33.0,0.2208,45.0,0.2896,75.0,0.2862,87.0,0.2657,82.0,0.2672,56.0,0.2687,22.0,20270115.0,7.0,609.0,1.3339990014977532
ABCB,161.0,,,67.27,4635635743.0,0.1813,24.0,0.2234,30.0,0.2571,18.0,0.3053,41.0,0.3535,62.0,0.3314,71.0,0.2739,45.0,0.2509,13.0,0.2568,11.0,0.2627,17.0,20260116.0,35.0,245.0,0.8411398624303962
ABCL,133.0,,,4.22,1259606604.0,0.8225,86.0,0.8157,91.0,0.9419,83.0,1.0441,,1.1463,,0.7896,93.0,0.7321,92.0,0.8573,60.0,0.8328,,0.8084,,20260116.0,35.0,245.0,0.7976247485873
ABEO,112.0,,,5.83,305505405.0,0.4145,17.0,0.4767,11.0,0.8194,28.0,0.7877,18.0,0.756,14.0,0.6391,16.0,0.6776,15.0,1.5279,85.0,1.142,63.0,0.756,10.0,20251219.0,35.0,217.0,1.4497905293893614
