symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,155.0,,,118.05,33533873172.0,0.2916,65.0,0.2511,64.0,0.3055,57.0,0.303,56.0,0.3006,55.0,0.3548,80.0,0.3026,80.0,0.2868,49.0,0.3089,57.0,0.331,63.0,20270115.0,35.0,609.0,1.0194719471947196
AA,190.0,,,30.12,7798128457.0,0.3,39.0,0.2932,44.0,0.4558,67.0,0.463,68.0,0.4701,70.0,0.561,82.0,0.479,84.0,0.4333,68.0,0.453,70.0,0.4727,72.0,20270115.0,7.0,609.0,0.978401727861771
AAAU,,,,32.29,,0.1423,,0.0839,,0.1709,,0.1653,,0.1597,,0.1976,,0.1041,,0.1553,,0.1596,,0.1639,,20251219.0,35.0,217.0,0.9655172413793104
AACT,,,,11.45,708293553.0,0.0446,,0.0437,,,,,,,,0.0344,,0.0359,,,,,,,,,,,
AAL,189.0,,,11.51,7594631849.0,0.6578,90.0,0.265,28.0,0.3695,46.0,0.3688,46.0,0.368,45.0,0.6253,91.0,0.4729,84.0,0.4476,70.0,0.4504,69.0,0.4532,67.0,20271217.0,7.0,945.0,1.221258134490239
AAMI,175.0,,,39.64,1418925670.0,0.0941,,0.1701,,0.3736,,0.3816,,0.3897,,0.3579,,0.329,,0.3021,,0.3459,,0.3897,,20260116.0,35.0,245.0,0.9064465408805032
AAOI,155.0,,,23.06,1294567616.0,0.6777,61.0,0.8495,84.0,1.6192,97.0,1.6316,97.0,1.6441,98.0,1.3067,95.0,1.1122,96.0,0.985,88.0,0.9954,88.0,1.0059,87.0,20270115.0,7.0,609.0,0.6100759990193675
AAON,154.0,,,80.74,6569498417.0,0.5293,94.0,0.3973,88.0,0.7876,100.0,0.7802,100.0,0.7728,100.0,0.6485,98.0,0.4942,97.0,0.4967,99.0,0.5103,100.0,0.5239,100.0,20260116.0,35.0,245.0,0.6540630607536528
AAP,155.0,,,55.83,3345646358.0,0.7411,97.0,0.7564,100.0,0.5856,96.0,0.5771,95.0,0.5685,95.0,0.8959,100.0,0.5616,99.0,0.509,95.0,0.5366,96.0,0.5642,97.0,20270115.0,7.0,609.0,0.929821521400104
AAPB,,,,20.76,,0.2319,,0.2564,,0.6365,,0.6603,,0.6841,,0.7649,,0.5893,,0.4093,,0.4794,,0.5494,,20260116.0,35.0,245.0,0.7260336210813266
AAPD,,,,17.28,,0.1132,,0.1277,,0.2744,,0.2991,,0.3238,,0.3981,,0.3097,,0.2744,,0.2991,,0.3238,,20260116.0,35.0,245.0,1.0
AAPL,182.0,,,209.05,3122328995443.0,0.1177,9.0,0.1356,13.0,0.3683,72.0,0.3707,72.0,0.373,72.0,0.3884,79.0,0.3105,70.0,0.2523,23.0,0.2715,26.0,0.2906,32.0,20271217.0,7.0,945.0,0.7323981656325871
AAPU,,,,22.57,,0.2288,,0.2672,,0.6033,,0.6444,,0.6855,,0.7635,,0.6052,,0.4175,,0.4676,,0.5178,,20260116.0,35.0,245.0,0.7256362507759156
AAPW,,,,34.76,,0.15,,0.1318,,,,,,0.519,,0.0,,0.0,,,,,,0.7295,,20251219.0,35.0,217.0,
AAPX,,,,19.46,,0.1965,,0.198,,0.6425,,0.7332,,0.8238,,0.7676,,0.5845,,0.3838,,0.4838,,0.5838,,20251219.0,35.0,217.0,0.659847244953628
AAPY,,,,21.68,,0.0859,,0.0642,,0.2622,,,,,,0.3282,,0.1863,,0.2622,,,,,,20260116.0,35.0,245.0,
