symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,231.0,,,138.04,39134397040.0,0.2459,53.0,0.2373,59.0,0.3636,75.0,0.3799,78.0,0.3962,81.0,0.3169,69.0,0.2577,66.0,0.33,71.0,0.3309,69.0,0.3319,63.0,20270115.0,35.0,609.0,0.8710186891287182
AA,266.0,,,35.75,9256201347.0,0.6135,86.0,0.4303,77.0,0.7609,96.0,0.7124,95.0,0.664,92.0,0.4442,59.0,0.3638,60.0,0.4691,75.0,0.4818,74.0,0.4944,75.0,20270115.0,7.0,609.0,0.676305446378439
AAAU,,,,40.88,,0.2184,,0.1338,,0.2576,,0.2492,,0.2408,,0.1845,,0.0969,,0.1697,,0.1891,,0.2085,,20251219.0,35.0,217.0,0.7588282504012841
AAL,265.0,,,12.19,8043313051.0,0.3281,42.0,0.4929,86.0,0.6156,88.0,0.6199,89.0,0.6242,89.0,0.4601,73.0,0.3627,63.0,0.437,66.0,0.4436,65.0,0.4503,64.0,20271217.0,7.0,945.0,0.7155992902080981
AAMI,251.0,,,47.63,1705721454.0,0.3991,,0.3363,,0.364,,0.377,,0.3899,,0.4056,,0.3173,,0.3229,,0.3468,,0.3706,,20260116.0,35.0,245.0,0.919893899204244
AAOI,231.0,,,28.48,1775837506.0,1.8205,97.0,1.4094,98.0,0.8759,70.0,0.9391,73.0,1.0023,78.0,1.0267,85.0,0.9464,88.0,1.0025,89.0,1.0061,89.0,1.0096,86.0,20270115.0,7.0,609.0,1.0713449046959855
AAON,230.0,,,104.16,8492235511.0,0.4149,83.0,0.4273,91.0,0.6389,98.0,0.6389,98.0,0.6389,98.0,0.5748,93.0,0.4632,94.0,0.527,100.0,0.5412,100.0,0.5555,100.0,20260116.0,35.0,245.0,0.8470809203318203
AAP,231.0,,,54.92,3294373179.0,0.8649,98.0,0.5937,98.0,0.6079,96.0,0.6034,96.0,0.599,96.0,0.8344,100.0,0.4942,95.0,0.5044,94.0,0.5475,96.0,0.5906,98.0,20270115.0,7.0,609.0,0.9073583029499502
AAPB,,,,28.29,,0.4947,69.0,0.4148,81.0,0.4993,57.0,0.5547,64.0,0.6101,75.0,0.5041,73.0,0.3873,76.0,0.4579,61.0,0.5132,69.0,0.5685,71.0,20260116.0,35.0,245.0,0.9251847845682352
AAPD,,,,14.4,,0.2326,59.0,0.2072,67.0,,,,,,,0.2555,71.0,0.1992,64.0,,,,,,,20260116.0,35.0,245.0,
