symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,237.0,,,145.29,41188360575.0,0.2098,40.0,0.2323,57.0,0.3147,61.0,0.3198,62.0,0.325,64.0,0.3127,67.0,0.2543,64.0,0.3125,64.0,0.3196,63.0,0.3267,61.0,20270115.0,35.0,609.0,0.9993746091307067
AA,272.0,,,37.16,9931548370.0,0.7138,91.0,0.4544,80.0,0.7282,96.0,0.7156,95.0,0.7031,95.0,0.4432,59.0,0.361,57.0,0.473,75.0,0.4848,74.0,0.4965,75.0,20270115.0,7.0,609.0,0.6774734488541084
AAAU,,,,40.63,,0.2723,,0.1632,,0.2783,,0.3014,,0.3245,,0.1867,,0.0996,,0.1995,,0.2193,,0.2391,,20251219.0,35.0,217.0,0.7276045122760451
AAL,271.0,,,12.37,8162082440.0,0.4739,74.0,0.4312,79.0,0.5567,84.0,0.5605,84.0,0.5643,85.0,0.463,74.0,0.3607,62.0,0.3889,48.0,0.4238,59.0,0.4586,67.0,20271217.0,7.0,945.0,0.7561106155218555
AAMI,257.0,,,47.58,1703751788.0,0.44,,0.3797,,0.3752,,0.4054,,0.4357,,0.402,,0.3158,,0.318,,0.3392,,0.3604,,20260116.0,35.0,245.0,0.836704489393192
AAOI,237.0,,,33.38,2081371446.0,1.657,96.0,1.2754,97.0,1.1248,86.0,1.1389,86.0,1.1529,86.0,1.0398,85.0,0.9536,88.0,0.9947,88.0,0.992,87.0,0.9892,83.0,20270115.0,7.0,609.0,0.8710158925278777
AAON,236.0,,,103.2,8413965514.0,0.4703,89.0,0.4315,91.0,0.6178,97.0,0.6094,98.0,0.601,97.0,0.5729,93.0,0.4625,94.0,0.5289,100.0,0.5397,100.0,0.5506,100.0,20260116.0,35.0,245.0,0.8856252051197898
AAP,237.0,,,55.5,3380769735.0,0.6011,95.0,0.4739,95.0,0.9975,100.0,0.9576,99.0,0.9177,99.0,0.8344,100.0,0.4903,95.0,0.5239,95.0,0.5504,96.0,0.577,97.0,20270115.0,7.0,609.0,0.5747702589807853
AAPB,,,,31.97,,0.7333,90.0,0.4915,92.0,0.5571,70.0,0.5492,62.0,0.5412,59.0,0.5004,72.0,0.3867,76.0,0.4385,52.0,0.494,65.0,0.5494,65.0,20260116.0,35.0,245.0,0.8994901675163874
AAPD,,,,13.51,,0.3655,88.0,0.254,83.0,0.3588,78.0,,,,,0.2547,70.0,0.199,64.0,0.3588,88.0,,,,,20260116.0,35.0,245.0,
AAPL,264.0,,,263.75,3914218079058.0,0.3639,76.0,0.2621,63.0,0.351,67.0,0.3489,66.0,0.3468,65.0,0.251,33.0,0.2038,32.0,0.2698,30.0,0.2804,28.0,0.2909,32.0,20271217.0,7.0,945.0,0.8036686729721984
AAPU,,,,34.46,,0.732,91.0,0.5076,92.0,0.564,77.0,0.578,75.0,0.592,76.0,0.4988,79.0,0.3997,74.0,0.4725,77.0,0.5198,79.0,0.5671,78.0,20260116.0,35.0,245.0,0.8993079584775088
AAPW,,,,41.74,,0.3313,,0.2893,,,,,,1.0797,,0.3062,,0.2205,,,,,,0.5999,,20251219.0,35.0,217.0,
AAPX,,,,29.87,,0.6559,,0.4501,,0.6742,,0.5942,,0.5142,,0.4961,,0.3824,,0.5044,,0.528,,0.5516,,20251219.0,35.0,217.0,0.8885897004375632
AAPY,,,,24.18,,0.2393,,0.1611,,0.2331,,,,,,0.2018,,0.1213,,0.2331,,,,,,20260116.0,35.0,245.0,
AAT,259.0,,,19.85,1523333434.0,0.2719,73.0,0.2255,64.0,0.216,37.0,,,,,0.2482,60.0,0.2204,57.0,0.2021,32.0,,,,,20260116.0,35.0,245.0,
AAXJ,,,,93.42,,0.3569,96.0,0.1862,97.0,0.193,66.0,0.2024,70.0,0.2118,72.0,0.1471,18.0,0.0786,12.0,0.1637,38.0,0.1849,38.0,0.2061,42.0,20251219.0,35.0,217.0,0.9135375494071148
AB,257.0,,,39.96,4417070207.0,0.1718,22.0,0.1581,7.0,,,,,0.2454,22.0,0.1964,7.0,0.1939,4.0,,,,,0.3341,56.0,20260116.0,35.0,245.0,
ABAT,341.0,,,6.16,727759060.0,4.7615,100.0,2.3627,99.0,1.9629,,1.9992,,2.0355,,1.5039,91.0,1.2569,94.0,1.3624,,1.4389,,1.5154,,20251219.0,35.0,217.0,0.7197378951580632
ABBV,263.0,,,231.15,408348770816.0,0.1375,24.0,0.1478,18.0,0.3345,92.0,0.3466,93.0,0.3586,93.0,0.2455,53.0,0.2258,62.0,0.2028,32.0,0.2632,49.0,0.3237,71.0,20270115.0,7.0,609.0,0.7593768032313906
ABCB,264.0,,,72.88,4998609294.0,0.5648,95.0,0.4149,90.0,0.3239,53.0,0.3226,47.0,0.3213,52.0,0.2614,39.0,0.2209,6.0,0.2878,46.0,0.2953,44.0,0.3028,47.0,20260116.0,35.0,245.0,0.9153750774953504
ABCL,236.0,,,5.61,1677946738.0,0.8662,87.0,0.6991,77.0,1.0666,91.0,1.0718,94.0,1.0769,95.0,0.7805,91.0,0.7657,93.0,1.0883,89.0,0.9402,86.0,0.7921,63.0,20260116.0,35.0,245.0,0.877215898488524
ABEO,215.0,,,5.48,281006395.0,0.4599,23.0,0.5033,15.0,2.0846,90.0,1.6631,83.0,1.2416,67.0,0.5928,10.0,0.6008,10.0,1.4005,82.0,1.2078,71.0,1.0151,54.0,20251219.0,35.0,217.0,0.7262341410618723
ABEV,237.0,,,2.22,34713797435.0,0.2189,32.0,0.2436,56.0,0.202,3.0,0.2882,21.0,0.3744,43.0,0.2235,7.0,0.2109,25.0,0.202,8.0,0.2828,19.0,0.3636,30.0,20270115.0,35.0,609.0,0.9812630117973627
ABFL,,,,71.83,,0.2105,,0.1508,,0.1359,,0.1532,,0.1706,,0.1357,,0.1365,,0.1503,,0.169,,0.1878,,20251219.0,35.0,217.0,1.1031331592689295
ABG,264.0,,,252.89,4971978732.0,0.3499,54.0,0.3469,60.0,0.398,63.0,0.3949,61.0,0.3917,61.0,0.3305,39.0,0.3033,35.0,0.349,40.0,0.3509,40.0,0.3528,40.0,20260116.0,35.0,245.0,0.8885793871866295
ABL,348.0,,,5.84,559700661.0,0.592,75.0,0.5444,66.0,0.9197,,0.8289,,0.7381,,0.611,52.0,0.6182,52.0,0.6705,,0.6514,,0.6322,,20270115.0,35.0,609.0,0.7858607793461214
ABM,223.0,,,45.71,2798695283.0,0.1752,31.0,0.1586,17.0,0.2607,41.0,0.3418,62.0,0.423,80.0,0.2556,44.0,0.2404,44.0,0.319,68.0,0.345,70.0,0.3709,77.0,20260116.0,35.0,245.0,1.0093622001170277
ABNB,250.0,,,128.89,78104637580.0,0.2817,28.0,0.3245,47.0,0.3422,31.0,0.339,30.0,0.3358,28.0,0.2835,11.0,0.2366,16.0,0.3753,13.0,0.3774,6.0,0.3796,4.0,20270115.0,7.0,609.0,1.1132743362831858
