symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,205.0,,,126.32,36180324452.0,0.2949,66.0,0.2105,46.0,0.2878,51.0,0.2915,52.0,0.2952,53.0,0.3567,81.0,0.2981,78.0,0.3132,64.0,0.306,57.0,0.2988,43.0,20270115.0,35.0,609.0,1.0497427101200687
AA,240.0,,,32.46,8471689490.0,0.3558,51.0,0.3497,59.0,0.4896,74.0,0.5466,82.0,0.6037,88.0,0.5459,78.0,0.4615,80.0,0.4504,71.0,0.4634,71.0,0.4765,72.0,20270115.0,7.0,609.0,0.8477863154043176
AAAU,,,,36.39,,0.0891,,0.0809,,0.1724,,0.1698,,0.1672,,0.1961,,0.0999,,0.1493,,0.1587,,0.1681,,20251219.0,35.0,217.0,0.9346289752650176
AACT,,,,11.08,685405471.0,0.0187,,0.0173,,,,,,,,0.0377,,0.0372,,,,,,,,,,,
AAL,239.0,,,12.45,8214868696.0,0.2231,16.0,0.3145,49.0,0.4076,57.0,0.4038,56.0,0.4,56.0,0.6231,91.0,0.4576,80.0,0.4327,64.0,0.415,56.0,0.3973,39.0,20271217.0,7.0,945.0,1.0277365032194157
AAMI,225.0,,,48.86,1749770091.0,0.274,,0.2715,,0.6073,,0.921,,1.2346,,0.4525,,0.3605,,0.3762,,0.3742,,0.3723,,20260116.0,35.0,245.0,0.4062975027144407
AAOI,205.0,,,28.99,1810755682.0,1.0899,85.0,0.7723,74.0,0.9241,73.0,0.9254,73.0,0.9267,72.0,1.1553,88.0,1.0254,91.0,0.9929,88.0,1.0044,88.0,1.0158,87.0,20270115.0,7.0,609.0,1.0853684893019235
AAON,204.0,,,91.56,7464948496.0,0.8443,99.0,0.5517,97.0,0.4616,86.0,0.5058,90.0,0.5499,94.0,0.6095,94.0,0.502,96.0,0.5166,99.0,0.531,100.0,0.5453,100.0,20260116.0,35.0,245.0,1.0498220640569396
AAP,205.0,,,58.7,3606295067.0,0.5565,93.0,0.3989,89.0,0.5176,92.0,0.5194,92.0,0.5213,92.0,0.8546,100.0,0.5345,98.0,0.5373,96.0,0.5296,95.0,0.5219,93.0,20270115.0,7.0,609.0,1.019638043896804
AAPB,,,,27.95,,0.547,75.0,0.3555,67.0,0.4244,37.0,0.4152,18.0,0.4061,13.0,0.7641,91.0,0.5704,89.0,0.4445,56.0,0.4732,54.0,0.5018,45.0,20260116.0,35.0,245.0,1.1396917148362236
