symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,219.0,,,138.7,39321508360.0,0.5267,92.0,0.3687,89.0,0.3175,62.0,0.3194,62.0,0.3213,62.0,0.353,79.0,0.3003,79.0,0.3076,62.0,0.3087,57.0,0.3098,53.0,20270115.0,35.0,609.0,0.9664996869129616
AA,254.0,,,34.83,9018000276.0,0.4053,61.0,0.3527,60.0,0.5107,77.0,0.5054,76.0,0.5001,75.0,0.5011,73.0,0.4456,78.0,0.4457,70.0,0.4644,71.0,0.483,73.0,20270115.0,7.0,609.0,0.9188761377127028
AAAU,,,,38.05,,0.1303,,0.1083,,0.1702,,0.1694,,0.1687,,0.1944,,0.0984,,0.1769,,0.1765,,0.1761,,20251219.0,35.0,217.0,1.0419126328217236
AAL,253.0,,,11.43,7541843625.0,0.3246,41.0,0.2737,31.0,0.4877,75.0,0.4805,75.0,0.4733,74.0,0.5986,88.0,0.4385,79.0,0.4434,68.0,0.4424,65.0,0.4413,60.0,20271217.0,7.0,945.0,0.9207075962539024
AAMI,239.0,,,46.22,1655226663.0,0.3135,,0.2985,,0.3603,,0.4272,,0.494,,0.4261,,0.3571,,0.3603,,0.367,,0.3737,,20260116.0,35.0,245.0,0.8590823970037452
AAOI,219.0,,,27.98,1744660583.0,0.7055,62.0,0.6639,62.0,0.8789,70.0,0.881,70.0,0.8832,70.0,1.0581,85.0,0.9999,90.0,0.968,85.0,0.9756,84.0,0.9832,82.0,20270115.0,7.0,609.0,1.107377979568672
AAON,218.0,,,98.35,8018541860.0,0.4503,87.0,0.3716,82.0,0.5493,94.0,0.5681,96.0,0.5869,96.0,0.5983,94.0,0.4963,96.0,0.5189,99.0,0.5326,100.0,0.5462,100.0,20260116.0,35.0,245.0,0.937511001584228
AAP,219.0,,,62.14,3727464570.0,0.3278,72.0,0.3092,76.0,0.4831,89.0,0.5044,91.0,0.5257,92.0,0.8408,100.0,0.5232,97.0,0.5384,96.0,0.5374,95.0,0.5363,94.0,20270115.0,7.0,609.0,1.0654242664551945
AAPB,,,,30.59,,0.2866,28.0,0.2835,47.0,0.4015,31.0,0.4485,31.0,0.4955,44.0,0.674,89.0,0.5561,89.0,0.4149,42.0,0.472,53.0,0.529,56.0,20260116.0,35.0,245.0,1.052396878483835
AAPD,,,,13.86,,0.1498,22.0,0.1404,25.0,0.2006,15.0,,,,,0.3676,89.0,0.2961,89.0,0.2398,43.0,,,,,20260116.0,35.0,245.0,
