symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,218.0,,,138.58,39287489693.0,0.5313,92.0,0.3571,88.0,0.3331,67.0,0.3167,61.0,0.3004,55.0,0.3651,82.0,0.302,80.0,0.3056,61.0,0.313,60.0,0.3205,59.0,20270115.0,35.0,609.0,0.9883170192611304
AA,253.0,,,33.85,8764262978.0,0.4805,72.0,0.3994,71.0,0.5345,81.0,0.5232,79.0,0.5118,77.0,0.5194,74.0,0.4559,79.0,0.443,69.0,0.461,71.0,0.479,72.0,20270115.0,7.0,609.0,0.8811162079510704
AAAU,,,,38.19,,0.1207,,0.0916,,0.1792,,0.1846,,0.19,,0.1976,,0.0989,,0.1764,,0.1784,,0.1805,,20251219.0,35.0,217.0,0.9664138678223186
AAL,252.0,,,11.27,7482582409.0,0.2808,30.0,0.2703,30.0,0.5016,77.0,0.4945,76.0,0.4873,76.0,0.5984,88.0,0.4497,79.0,0.4431,68.0,0.4422,65.0,0.4412,60.0,20271217.0,7.0,945.0,0.894236602628918
AAMI,238.0,,,46.24,1682762581.0,0.3104,,0.3116,,0.3961,,0.5448,,0.6935,,0.4346,,0.3593,,0.3767,,0.3758,,0.3748,,20260116.0,35.0,245.0,0.6897944199706315
AAOI,218.0,,,28.42,1772096308.0,0.8705,74.0,0.7674,74.0,0.8713,70.0,0.8668,69.0,0.8622,68.0,1.0883,86.0,1.0123,90.0,0.9672,85.0,0.969,84.0,0.9707,81.0,20270115.0,7.0,609.0,1.117904937701892
AAON,217.0,,,95.92,7820422293.0,0.4355,86.0,0.3873,85.0,0.5321,93.0,0.5444,93.0,0.5568,95.0,0.6009,94.0,0.4992,96.0,0.5386,100.0,0.5468,100.0,0.555,100.0,20260116.0,35.0,245.0,1.0044085231447464
AAP,218.0,,,61.9,3713068311.0,0.3295,73.0,0.3392,81.0,0.4891,90.0,0.5656,94.0,0.6421,97.0,0.8438,100.0,0.526,97.0,0.5446,97.0,0.5397,95.0,0.5348,94.0,20270115.0,7.0,609.0,0.9542079207920792
AAPB,,,,30.18,,0.2975,31.0,0.2795,44.0,0.4697,49.0,0.4648,34.0,0.4598,32.0,0.7124,89.0,0.5668,89.0,0.4436,55.0,0.4785,57.0,0.5134,49.0,20260116.0,35.0,245.0,1.02947504302926
AAPD,,,,13.95,,0.1505,23.0,0.1394,25.0,0.1972,14.0,,,,,0.3819,89.0,0.3,89.0,0.2363,40.0,,,,,20260116.0,35.0,245.0,
AAPL,245.0,,,255.45,3803334770730.0,0.1434,16.0,0.1465,17.0,0.2206,26.0,0.2191,26.0,0.2176,25.0,0.365,69.0,0.2961,67.0,0.259,26.0,0.2686,25.0,0.2783,24.0,20271217.0,7.0,945.0,1.2259242355089002
AAPU,,,,32.56,,0.3014,38.0,0.2858,43.0,0.4131,42.0,0.4245,33.0,0.4359,32.0,0.7096,89.0,0.581,89.0,0.4494,65.0,0.4971,67.0,0.5448,67.0,20260116.0,35.0,245.0,1.1710247349823322
AAPW,,,,41.39,,0.1927,,0.159,,0.1281,,0.474,,0.8199,,0.4063,,0.2966,,0.1281,,0.4524,,0.7766,,20251219.0,35.0,217.0,0.9544303797468356
AAPX,,,,28.21,,0.3121,,0.253,,0.4699,,0.451,,0.4322,,0.7128,,0.565,,0.4428,,0.4894,,0.5359,,20251219.0,35.0,217.0,1.0851441241685145
AAPY,,,,23.98,,0.0834,,0.0572,,,,,,,,0.3025,,0.1755,,,,,,,,20260116.0,35.0,245.0,
AAT,240.0,,,20.33,1569880663.0,0.193,47.0,0.1656,26.0,0.2085,32.0,0.3504,72.0,0.4923,90.0,0.2854,74.0,0.267,78.0,0.2085,37.0,0.3504,83.0,0.4923,96.0,20260116.0,35.0,245.0,1.0
AAXJ,,,,92.2,,0.1077,21.0,0.0563,9.0,0.1121,6.0,0.1474,20.0,0.1827,49.0,0.2002,67.0,0.1192,72.0,0.1501,23.0,0.1664,17.0,0.1827,16.0,20251219.0,35.0,217.0,1.1289009497964722
AB,238.0,,,37.26,4118619426.0,0.1952,32.0,0.1664,11.0,0.2925,62.0,0.2702,39.0,0.248,23.0,0.2663,42.0,0.2503,34.0,0.196,28.0,0.2533,32.0,0.3106,45.0,20260116.0,35.0,245.0,0.9374537379718728
ABAT,322.0,,,5.19,663483359.0,1.4726,93.0,1.3298,93.0,1.3938,,1.4103,,1.4268,,1.0892,78.0,1.1395,92.0,1.001,,1.1134,,1.2258,,20251219.0,35.0,217.0,0.7894774161525916
ABBV,244.0,,,244.38,431711514494.0,0.3796,91.0,0.2805,85.0,0.249,68.0,0.2476,65.0,0.2463,61.0,0.29,74.0,0.2756,81.0,0.2563,75.0,0.2617,47.0,0.2671,20.0,20270115.0,7.0,609.0,1.056946688206785
ABCB,245.0,,,73.03,5114801002.0,0.0829,3.0,0.181,12.0,0.2917,40.0,0.2786,28.0,0.2654,21.0,0.2843,54.0,0.2565,34.0,0.2477,11.0,0.2506,8.0,0.2536,9.0,20260116.0,35.0,245.0,0.8994974874371858
ABCL,217.0,,,5.96,1781044173.0,1.0488,94.0,0.7719,85.0,1.1999,95.0,1.22,97.0,1.2401,98.0,0.8007,92.0,0.7858,94.0,0.8869,64.0,0.8985,78.0,0.9101,92.0,20260116.0,35.0,245.0,0.7364754098360655
ABEO,196.0,,,5.28,279219674.0,0.2768,4.0,0.315,1.0,1.0585,53.0,0.941,38.0,0.8234,22.0,0.6313,16.0,0.6494,12.0,1.078,60.0,1.0455,54.0,1.013,54.0,20251219.0,35.0,217.0,1.1110520722635495
ABEV,218.0,,,2.21,36103709445.0,0.2395,39.0,0.2214,42.0,0.2376,14.0,0.3433,47.0,0.449,73.0,0.2638,31.0,0.2341,40.0,0.2376,21.0,0.2958,26.0,0.354,26.0,20270115.0,35.0,609.0,0.8616370521409846
ABFL,,,,72.16,,0.1099,,0.0503,,0.1268,,0.1368,,0.1468,,0.2125,,0.1399,,0.1359,,0.154,,0.1721,,20251219.0,35.0,217.0,1.1257309941520468
