symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,202.0,,,125.27,35514044048.0,0.2931,65.0,0.1981,39.0,0.287,51.0,0.2915,52.0,0.2961,53.0,0.357,81.0,0.2978,78.0,0.2909,51.0,0.3046,56.0,0.3182,57.0,20270115.0,35.0,609.0,1.0449399656946827
AA,237.0,,,33.61,8702133577.0,0.3626,53.0,0.3894,69.0,0.4777,71.0,0.4774,71.0,0.4771,71.0,0.5496,79.0,0.4616,80.0,0.4311,66.0,0.451,69.0,0.4709,71.0,20270115.0,7.0,609.0,0.9447004608294932
AAAU,,,,36.55,,0.0959,,0.0745,,0.1577,,0.1664,,0.1752,,0.1961,,0.0996,,0.1547,,0.163,,0.1714,,20251219.0,35.0,217.0,0.9795673076923078
AACT,,,,11.39,704582004.0,0.0187,,0.0195,,,,,,,,0.0378,,0.0375,,,,,,,,,,,
AAL,236.0,,,12.27,8098411425.0,0.2539,23.0,0.3118,48.0,0.4324,66.0,0.428,64.0,0.4235,63.0,0.6257,91.0,0.4583,80.0,0.4017,55.0,0.4188,57.0,0.4358,59.0,20271217.0,7.0,945.0,0.9785046728971964
AAMI,222.0,,,48.44,1734728387.0,0.312,,0.3662,,0.4684,,0.4541,,0.4398,,0.4526,,0.3614,,0.3625,,0.3561,,0.3497,,20260116.0,35.0,245.0,0.78418850473464
AAOI,202.0,,,27.76,1730941502.0,1.0482,83.0,0.7342,71.0,0.9668,76.0,0.9658,75.0,0.9649,75.0,1.1569,88.0,1.0237,91.0,0.987,87.0,1.027,90.0,1.0671,92.0,20270115.0,7.0,609.0,1.0633671567612342
AAON,201.0,,,82.65,6738920240.0,0.6241,96.0,0.4078,89.0,0.5398,93.0,0.5438,93.0,0.5478,94.0,0.5927,94.0,0.4963,96.0,0.5048,99.0,0.505,99.0,0.5053,98.0,20260116.0,35.0,245.0,0.9286502390584774
AAP,202.0,,,63.64,3817438999.0,0.478,90.0,0.3631,85.0,0.507,91.0,0.5071,91.0,0.5072,91.0,0.8527,100.0,0.5343,98.0,0.5375,96.0,0.5259,94.0,0.5143,92.0,20270115.0,7.0,609.0,1.0370735555117334
AAPB,,,,26.99,,0.5766,78.0,0.3638,69.0,0.4125,33.0,0.48,39.0,0.5475,61.0,0.7663,92.0,0.5743,90.0,0.4286,48.0,0.4698,52.0,0.511,48.0,20260116.0,35.0,245.0,0.97875
AAPD,,,,14.94,,0.2885,75.0,0.1836,55.0,0.4642,91.0,,,,,0.4,93.0,0.3033,90.0,0.2093,23.0,,,,,20260116.0,35.0,245.0,
AAPL,229.0,,,240.97,3691393646065.0,0.2874,60.0,0.1885,37.0,0.2228,27.0,0.2218,27.0,0.2208,27.0,0.3884,79.0,0.3007,67.0,0.2506,22.0,0.2629,21.0,0.2752,22.0,20271217.0,7.0,945.0,1.1853020739404871
AAPU,,,,29.36,,0.5723,82.0,0.3791,68.0,0.4351,47.0,0.4481,40.0,0.4611,39.0,0.7634,91.0,0.5892,90.0,0.3482,22.0,0.4626,44.0,0.577,81.0,20260116.0,35.0,245.0,1.0323588484713233
AAPW,,,,39.0,,0.3178,,0.2459,,,,,,0.7811,,0.4348,,0.2966,,,,,,0.7811,,20251219.0,35.0,217.0,
AAPX,,,,25.22,,0.5575,,0.3663,,0.5057,,0.5004,,0.495,,0.7675,,0.573,,0.4317,,0.4792,,0.5267,,20251219.0,35.0,217.0,0.9576338928856916
AAPY,,,,23.54,,0.2734,,0.086,,,,,,0.3106,,0.3264,,0.1811,,,,,,0.3106,,20260116.0,35.0,245.0,
AAT,224.0,,,20.51,1594570478.0,0.2895,78.0,0.2003,50.0,,,,,0.9471,100.0,0.2952,77.0,0.2709,80.0,,,,,0.3024,65.0,20260116.0,35.0,245.0,
AAXJ,,,,91.13,,0.0821,9.0,0.054,7.0,0.1303,14.0,0.1477,20.0,0.1651,32.0,0.2057,71.0,0.1204,73.0,0.1468,20.0,0.161,11.0,0.1751,9.0,20251219.0,35.0,217.0,1.090047393364929
AB,222.0,,,38.0,4200406000.0,0.1699,22.0,0.186,19.0,0.1912,13.0,0.2257,18.0,0.2602,28.0,0.2649,41.0,0.2492,33.0,0.1934,28.0,0.2567,35.0,0.32,50.0,20260116.0,35.0,245.0,1.1373504652193176
ABAT,306.0,,,2.47,228996654.0,0.5283,44.0,0.8336,70.0,1.2251,,1.2411,,1.2571,,1.02,71.0,1.0929,90.0,1.1087,,1.2609,,1.4131,,20251219.0,35.0,217.0,1.0159535895576504
ABBV,228.0,,,216.68,384060953418.0,0.2763,75.0,0.1724,34.0,0.2058,41.0,0.201,33.0,0.1961,27.0,0.2828,70.0,0.2799,82.0,0.2523,71.0,0.2583,41.0,0.2643,18.0,20270115.0,7.0,609.0,1.2850746268656714
ABCB,229.0,,,73.26,5025011860.0,0.1032,4.0,0.165,7.0,0.3292,55.0,0.28,28.0,0.2308,4.0,0.3241,65.0,0.2628,37.0,0.2359,6.0,0.2428,5.0,0.2497,7.0,20260116.0,35.0,245.0,0.867142857142857
ABCL,201.0,,,4.36,1304405942.0,0.5663,50.0,0.5742,48.0,0.9657,83.0,0.9667,87.0,0.9677,90.0,0.7694,91.0,0.7691,93.0,1.5286,97.0,1.1867,97.0,0.8448,77.0,20260116.0,35.0,245.0,1.2275783593669185
ABEO,180.0,,,5.71,292738693.0,0.8058,69.0,0.6013,32.0,1.0779,55.0,0.9801,42.0,0.8823,30.0,0.6448,20.0,0.6663,14.0,0.5403,1.0,0.5606,1.0,0.5809,1.0,20251219.0,35.0,217.0,0.5719824507703296
ABEV,202.0,,,2.34,36539799686.0,0.1744,17.0,0.1917,23.0,0.2322,12.0,0.305,30.0,0.3779,44.0,0.2639,31.0,0.2339,40.0,0.2041,8.0,0.2722,5.0,0.3404,21.0,20270115.0,35.0,609.0,0.8924590163934426
ABFL,,,,71.93,,0.1272,,0.0692,,0.1222,,0.1354,,0.1486,,0.2268,,0.1446,,0.1337,,0.1488,,0.1639,,20251219.0,35.0,217.0,1.0989660265878878
ABG,229.0,,,241.26,4772629337.0,0.2995,42.0,0.2651,31.0,0.4232,70.0,0.3832,57.0,0.3431,40.0,0.3912,57.0,0.368,61.0,0.3528,41.0,0.3512,40.0,0.3497,38.0,20260116.0,35.0,245.0,0.9164926931106472
ABL,313.0,,,6.68,640754241.0,0.3802,43.0,0.4348,35.0,0.579,,0.6026,,0.6263,,0.6438,66.0,0.6578,85.0,0.5525,,0.6218,,0.691,,20270115.0,35.0,609.0,1.031861931629605
ABM,188.0,,,45.45,2783080802.0,0.2688,63.0,0.416,92.0,0.2407,28.0,0.407,80.0,0.5732,92.0,0.3073,62.0,0.2869,68.0,0.3088,65.0,0.3091,57.0,0.3093,55.0,20260116.0,35.0,245.0,0.7594594594594595
ABNB,215.0,,,120.47,73756075522.0,0.1235,2.0,0.2078,10.0,0.2927,13.0,0.2882,12.0,0.2836,10.0,0.3886,41.0,0.315,43.0,0.3562,2.0,0.3626,1.0,0.3689,2.0,20270115.0,7.0,609.0,1.2581540596807772
ABNY,,,,9.91,,0.1349,6.0,0.146,15.0,0.3511,,,,,,0.3286,67.0,0.2279,69.0,0.3511,,,,,,20260116.0,35.0,245.0,
ABOS,308.0,,,1.24,78681450.0,0.691,50.0,0.6749,34.0,,,,,,,0.81,50.0,0.8253,56.0,,,,,,,20260116.0,35.0,245.0,
ABR,207.0,,,11.6,2425572652.0,0.2478,61.0,0.2146,52.0,0.3042,56.0,0.307,43.0,0.3098,40.0,0.3808,80.0,0.3679,87.0,0.2081,57.0,0.39,66.0,0.5718,71.0,20270115.0,7.0,609.0,1.2703583061889252
ABSI,182.0,,,2.6,388012210.0,1.123,80.0,0.7874,36.0,0.9962,27.0,1.0448,26.0,1.0935,36.0,0.7472,1.0,0.7596,1.0,0.967,22.0,0.9998,22.0,1.0327,33.0,20251121.0,35.0,189.0,0.9569295558958651
ABT,237.0,,,132.71,230985146773.0,0.2455,77.0,0.2163,76.0,0.217,65.0,0.2113,62.0,0.2056,57.0,0.2387,75.0,0.2205,80.0,0.1776,16.0,0.2238,47.0,0.27,74.0,20270115.0,7.0,609.0,1.0591575958353052
ABTC,,,,7.28,7379195721.0,1.6767,,1.1561,,1.312,,1.7162,,2.1204,,0.0,,0.0,,0.9799,,1.5656,,2.1513,,,,,0.912247989744785
ABUS,314.0,,,4.51,865520996.0,0.9332,87.0,0.7452,73.0,0.8426,42.0,1.0583,70.0,1.2741,87.0,0.4603,25.0,0.4839,20.0,1.5401,84.0,1.4071,85.0,1.2741,88.0,20270115.0,35.0,609.0,1.329585183785316
ABVC,,,,2.89,68035804.0,0.3933,,0.4532,,,,,,2.6376,,1.5411,,1.3482,,,,,,2.6376,,,,,
ACA,201.0,,,94.12,4625584875.0,0.2533,40.0,0.2102,19.0,0.3047,23.0,0.2636,8.0,0.2224,2.0,0.386,70.0,0.3024,47.0,0.3291,33.0,0.3174,22.0,0.3058,16.0,20251219.0,35.0,217.0,1.204097116843703
ACAD,202.0,,,24.0,4048244582.0,0.4621,49.0,0.3884,28.0,0.5171,23.0,0.5845,35.0,0.6519,48.0,0.5129,22.0,0.4789,32.0,0.495,14.0,0.482,9.0,0.469,6.0,20251219.0,35.0,217.0,0.8246364414029084
ACB,223.0,,,5.01,281826040.0,0.3577,12.0,0.3366,3.0,0.9854,56.0,0.9495,48.0,0.9136,42.0,0.6968,35.0,0.5534,16.0,0.6943,28.0,0.7392,17.0,0.784,14.0,20270115.0,35.0,609.0,0.7785150078988942
ACCO,208.0,,,3.99,360079311.0,0.3454,61.0,0.2511,28.0,0.3203,12.0,0.442,57.0,0.5637,83.0,0.4299,73.0,0.3726,80.0,0.3203,13.0,0.442,70.0,0.5637,90.0,20251219.0,35.0,217.0,1.0
ACDC,194.0,,,3.75,671362500.0,0.5124,31.0,0.525,35.0,0.8031,78.0,0.915,89.0,1.0269,93.0,1.2709,100.0,0.8809,96.0,0.7842,91.0,0.821,91.0,0.8579,87.0,20251121.0,35.0,189.0,0.8972677595628414
ACEL,321.0,,,11.16,942359315.0,0.2737,40.0,0.2161,21.0,0.3291,11.0,0.3323,4.0,0.3355,6.0,0.3805,60.0,0.2955,35.0,0.3291,12.0,0.3321,6.0,0.3351,6.0,20260116.0,35.0,245.0,0.99939813421607
ACES,,,,29.95,,0.2386,18.0,0.1688,5.0,0.3596,46.0,0.2799,10.0,0.2003,1.0,0.3376,32.0,0.2498,31.0,0.2368,9.0,0.2657,9.0,0.2946,10.0,20251219.0,35.0,217.0,0.9492675955698464
ACET,194.0,,,0.81,67435578.0,0.9223,89.0,0.9521,92.0,,,,,,,1.0496,89.0,0.8766,91.0,,,,,,,20260116.0,35.0,245.0,
ACGL,218.0,,,87.71,33607504242.0,0.2413,76.0,0.2148,72.0,0.4026,95.0,0.3596,92.0,0.3165,86.0,0.2782,86.0,0.2422,84.0,0.2535,71.0,0.2466,65.0,0.2397,60.0,20251219.0,35.0,217.0,0.685761957730812
ACHC,201.0,,,21.61,1995610082.0,0.8407,96.0,0.5624,93.0,0.635,91.0,0.6254,91.0,0.6158,90.0,0.583,93.0,0.5268,92.0,0.6549,99.0,0.6511,98.0,0.6473,97.0,20260116.0,35.0,245.0,1.0410937000319795
ACHR,201.0,,,8.92,5753631826.0,0.367,8.0,0.4558,7.0,0.7183,24.0,0.7049,17.0,0.6915,16.0,0.8454,50.0,0.695,35.0,0.7793,43.0,0.7335,14.0,0.6878,2.0,20270115.0,7.0,609.0,1.040573130940559
ACHV,189.0,,,3.09,159992162.0,0.6156,65.0,0.6773,67.0,1.5203,86.0,,,,,1.0684,99.0,0.8473,93.0,1.7218,86.0,,,,,20251219.0,35.0,217.0,
