symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,191.0,,,128.48,36424078789.0,0.3308,73.0,0.3008,79.0,0.2624,40.0,0.264,40.0,0.2656,41.0,0.3604,82.0,0.3026,80.0,0.2884,50.0,0.2976,52.0,0.3068,50.0,20270115.0,35.0,609.0,1.1272727272727272
AA,226.0,,,31.29,8101450837.0,0.2691,31.0,0.2781,39.0,0.5074,77.0,0.5059,76.0,0.5044,76.0,0.5611,81.0,0.4661,81.0,0.4414,69.0,0.4561,70.0,0.4708,71.0,20270115.0,7.0,609.0,0.9015615734334848
AAAU,,,,35.05,,0.1343,,0.0914,,0.1675,,0.1834,,0.1993,,0.1974,,0.1006,,0.1667,,0.1727,,0.1788,,20251219.0,35.0,217.0,0.9416575790621592
AACT,,,,11.41,705819168.0,0.0736,,0.0438,,,,,,,,0.0386,,0.0381,,,,,,,,,,,
AAL,225.0,,,12.86,8868101032.0,0.307,36.0,0.3519,62.0,0.5468,83.0,0.54,82.0,0.5333,81.0,0.6467,92.0,0.4711,83.0,0.4286,63.0,0.4316,62.0,0.4345,57.0,20271217.0,7.0,945.0,0.7992592592592592
AAMI,211.0,,,42.61,1525945081.0,0.9981,,0.4928,,0.4916,,0.5636,,0.6355,,0.4487,,0.3581,,0.3518,,0.3634,,0.3751,,20260116.0,35.0,245.0,0.6447835344215755
AAOI,191.0,,,23.32,1454090597.0,0.6501,57.0,0.8485,83.0,0.8926,71.0,0.8894,71.0,0.8862,70.0,1.261,91.0,1.0457,92.0,1.0135,90.0,1.0101,89.0,1.0067,86.0,20270115.0,7.0,609.0,1.1357094670564425
AAON,190.0,,,81.41,6637414911.0,0.2528,43.0,0.3223,68.0,0.4682,86.0,0.4965,89.0,0.5248,93.0,0.5888,93.0,0.4973,96.0,0.4902,98.0,0.501,98.0,0.5119,99.0,20260116.0,35.0,245.0,1.0090634441087614
AAP,191.0,,,60.06,3602693176.0,0.2236,43.0,0.2451,55.0,0.4882,90.0,0.4676,87.0,0.447,84.0,0.8483,100.0,0.5382,98.0,0.5563,98.0,0.5411,95.0,0.5259,93.0,20270115.0,7.0,609.0,1.157185628742515
AAPB,,,,26.89,,0.4651,63.0,0.2846,47.0,0.372,23.0,0.4361,27.0,0.5002,46.0,0.7835,94.0,0.5868,92.0,0.2942,4.0,0.42,22.0,0.5457,63.0,20260116.0,35.0,245.0,0.9630818619582664
AAPD,,,,15.01,,0.2436,62.0,0.1462,30.0,,,,,,,0.4076,94.0,0.3087,92.0,,,,,,,20260116.0,35.0,245.0,
AAPL,218.0,,,239.78,3673165754244.0,0.2353,45.0,0.1523,20.0,0.2072,22.0,0.2082,22.0,0.2093,22.0,0.397,81.0,0.307,68.0,0.248,21.0,0.2626,21.0,0.2772,23.0,20271217.0,7.0,945.0,1.2612872238232469
AAPU,,,,29.22,,0.4696,71.0,0.296,47.0,0.4685,57.0,0.4455,39.0,0.4225,28.0,0.781,94.0,0.602,91.0,0.4061,42.0,0.451,38.0,0.496,46.0,20260116.0,35.0,245.0,1.0123456790123455
AAPW,,,,39.29,,0.3507,,0.2317,,,,,,0.8057,,0.4476,,0.2996,,,,,,0.818,,20251219.0,35.0,217.0,
AAPX,,,,25.16,,0.5023,,0.275,,0.5034,,0.4593,,0.4152,,0.7857,,0.5848,,0.4209,,0.4684,,0.5159,,20251219.0,35.0,217.0,1.019812758545613
AAPY,,,,23.79,,0.1806,,0.0989,,,,,,,,0.3348,,0.1844,,,,,,,,20260116.0,35.0,245.0,
AAT,213.0,,,20.6,1593082407.0,0.222,59.0,0.1855,38.0,,,,,0.4366,83.0,0.2979,78.0,0.2767,81.0,,,,,0.4366,91.0,20260116.0,35.0,245.0,
AAXJ,,,,85.82,,0.0757,7.0,0.0555,8.0,0.1439,25.0,0.1264,6.0,0.1088,1.0,0.2099,73.0,0.1226,74.0,0.1439,17.0,0.1594,10.0,0.1748,9.0,20251219.0,35.0,217.0,1.2610759493670884
AB,211.0,,,39.44,4359579128.0,0.1075,5.0,0.1294,2.0,0.2393,35.0,0.264,36.0,0.2886,41.0,0.2661,41.0,0.25,34.0,0.1728,18.0,0.2464,28.0,0.3201,50.0,20260116.0,35.0,245.0,0.9333333333333332
ABAT,295.0,,,2.51,232234998.0,0.8497,72.0,0.7561,65.0,1.2565,,1.326,,1.3954,,1.0416,75.0,1.1034,91.0,1.1706,,1.2074,,1.2441,,20251219.0,35.0,217.0,0.9105580693815988
ABBV,217.0,,,213.0,376277280000.0,0.0775,3.0,0.1178,4.0,0.1784,21.0,0.18,17.0,0.1816,18.0,0.278,68.0,0.2828,84.0,0.1906,23.0,0.2371,18.0,0.2836,40.0,20270115.0,7.0,609.0,1.3172222222222223
