symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,178.0,,,121.63,34550824197.0,0.3043,68.0,0.1995,40.0,0.3206,63.0,0.3238,63.0,0.327,64.0,0.3629,82.0,0.3033,80.0,0.2832,46.0,0.3004,53.0,0.3175,57.0,20270115.0,35.0,609.0,0.9277331686226066
AA,213.0,,,31.68,8202427532.0,0.6023,85.0,0.406,73.0,0.5241,80.0,0.4916,74.0,0.459,67.0,0.5684,82.0,0.4775,83.0,0.4321,66.0,0.4442,67.0,0.4562,68.0,20270115.0,7.0,609.0,0.903580146460537
AAAU,,,,33.31,,0.1071,,0.0659,,0.1226,,0.1387,,0.1548,,0.1964,,0.1,,0.1424,,0.1584,,0.1745,,20251219.0,35.0,217.0,1.1420331651045423
AACT,,,,11.4,705200556.0,0.0105,,0.0255,,,,,,,,0.0353,,0.0374,,,,,,,,,,,
AAL,212.0,,,13.55,8940682967.0,0.5755,84.0,0.3466,60.0,0.376,47.0,0.3717,46.0,0.3673,44.0,0.6583,93.0,0.4779,85.0,0.4193,60.0,0.4271,61.0,0.4349,57.0,20271217.0,7.0,945.0,1.1490449287059457
AAMI,198.0,,,48.98,1754066846.0,0.2937,,0.3189,,0.2757,,0.3893,,0.5029,,0.3836,,0.3465,,0.27,,0.2775,,0.285,,20260116.0,35.0,245.0,0.7128178782430004
AAOI,178.0,,,24.79,1545750759.0,1.6409,95.0,1.1533,94.0,0.8876,71.0,0.8836,70.0,0.8797,69.0,1.3207,93.0,1.0864,92.0,1.0016,89.0,1.008,89.0,1.0144,87.0,20270115.0,7.0,609.0,1.1407876867360796
AAON,177.0,,,85.98,7010010204.0,0.6727,97.0,0.4558,94.0,0.4649,86.0,0.4626,85.0,0.4604,86.0,0.7086,100.0,0.5298,97.0,0.4897,98.0,0.4857,97.0,0.4817,97.0,20260116.0,35.0,245.0,1.049935149156939
AAP,178.0,,,57.79,3466527426.0,0.6071,95.0,0.5012,96.0,0.4233,81.0,0.4254,81.0,0.4275,81.0,0.9005,100.0,0.567,99.0,0.5211,95.0,0.5142,93.0,0.5073,92.0,20270115.0,7.0,609.0,1.2087447108603666
AAPB,,,,24.36,,0.2913,28.0,0.3051,55.0,0.4407,42.0,0.4444,30.0,0.448,28.0,0.7837,94.0,0.5949,95.0,0.4157,43.0,0.4663,50.0,0.5169,50.0,20260116.0,35.0,245.0,1.0492799279927991
AAPD,,,,15.8,,0.1439,20.0,0.1539,36.0,0.1565,5.0,,,,,0.4077,95.0,0.3129,96.0,0.1565,5.0,,,,,20260116.0,35.0,245.0,
AAPL,205.0,,,227.76,3489032514256.0,0.1515,18.0,0.1622,25.0,0.2312,31.0,0.2318,31.0,0.2324,31.0,0.3972,81.0,0.3134,71.0,0.2452,20.0,0.2611,20.0,0.277,23.0,20271217.0,7.0,945.0,1.126402070750647
AAPU,,,,26.5,,0.305,38.0,0.3209,55.0,0.4458,50.0,0.4533,41.0,0.4608,39.0,0.781,94.0,0.6111,95.0,0.3834,32.0,0.4282,28.0,0.473,36.0,20260116.0,35.0,245.0,0.9446282814912862
AAPW,,,,37.65,,0.1566,,0.1723,,,,,,0.8065,,0.4449,,0.3017,,,,,,0.8147,,20251219.0,35.0,217.0,
AAPX,,,,22.84,,0.303,,0.3001,,0.439,,0.4599,,0.4808,,0.7855,,0.5927,,0.4037,,0.4606,,0.5174,,20251219.0,35.0,217.0,1.0015220700152208
AAPY,,,,22.65,,0.1676,,0.0764,,,,,,,,0.3337,,0.1878,,,,,,,,20260116.0,35.0,245.0,
AAT,200.0,,,20.5,1585348968.0,0.3,80.0,0.2083,55.0,,,,,0.5546,93.0,0.2999,78.0,0.2787,82.0,,,,,0.5546,99.0,20260116.0,35.0,245.0,
AAXJ,,,,87.18,,0.1647,55.0,0.0697,23.0,0.1445,25.0,0.158,30.0,0.1715,38.0,0.2187,77.0,0.1272,79.0,0.1274,5.0,0.1495,4.0,0.1715,6.0,20251219.0,35.0,217.0,0.9462025316455696
AB,198.0,,,40.2,4443587484.0,0.1848,27.0,0.2294,39.0,0.234,32.0,0.1924,6.0,0.1509,1.0,0.2661,41.0,0.2502,34.0,0.1829,23.0,0.2722,46.0,0.3616,68.0,20260116.0,35.0,245.0,1.4147609147609148
ABAT,282.0,,,2.64,244263116.0,1.1184,84.0,0.9867,80.0,1.1733,,1.2742,,1.3751,,1.0397,75.0,1.1155,92.0,1.1738,,1.2261,,1.2784,,20251219.0,35.0,217.0,0.9622508240464605
ABBV,204.0,,,210.6,372037546782.0,0.1129,13.0,0.1684,31.0,0.1581,10.0,0.1584,7.0,0.1586,7.0,0.282,69.0,0.2871,86.0,0.1941,25.0,0.2396,20.0,0.2852,42.0,20270115.0,7.0,609.0,1.5126262626262623
ABCB,205.0,,,72.04,4940993135.0,0.324,72.0,0.2113,25.0,0.337,57.0,0.348,55.0,0.3591,65.0,0.3417,77.0,0.272,42.0,0.2291,5.0,0.2396,4.0,0.25,7.0,20260116.0,35.0,245.0,0.6885057471264369
ABCL,177.0,,,4.39,1311876795.0,0.6483,64.0,0.695,76.0,0.8067,57.0,0.8556,72.0,0.9044,82.0,0.8053,92.0,0.7851,94.0,0.8194,49.0,0.811,53.0,0.8026,67.0,20260116.0,35.0,245.0,0.9478728377746612
ABEO,156.0,,,7.23,370743556.0,0.6621,51.0,0.4912,14.0,0.5847,3.0,0.7929,19.0,1.0011,43.0,0.6323,17.0,0.6717,16.0,0.7454,25.0,0.8732,37.0,1.0011,52.0,20251219.0,35.0,217.0,1.1012738050195483
ABEV,178.0,,,2.23,34770828227.0,0.1615,13.0,0.173,14.0,0.2552,20.0,0.3018,28.0,0.3484,30.0,0.2919,43.0,0.2451,48.0,0.2219,15.0,0.2871,21.0,0.3522,25.0,20270115.0,35.0,609.0,0.9512922465208749
ABFL,,,,69.49,,0.0826,,0.053,,0.2086,,0.1716,,0.1347,,0.2402,,0.1504,,0.1748,,0.1652,,0.1555,,20251219.0,35.0,217.0,0.9627039627039627
ABG,205.0,,,253.82,4990253636.0,0.3954,63.0,0.2333,18.0,0.3179,30.0,0.3146,27.0,0.3114,27.0,0.4042,59.0,0.3776,64.0,0.3316,31.0,0.3345,31.0,0.3373,32.0,20260116.0,35.0,245.0,1.0632549268912903
ABL,289.0,,,6.56,635189050.0,0.2141,10.0,0.3607,16.0,0.5419,,0.5536,,0.5654,,0.6439,66.0,0.6633,95.0,0.5393,,0.6218,,0.7042,,20270115.0,35.0,609.0,1.123193641618497
ABM,164.0,,,49.66,3091732271.0,0.3189,74.0,0.2082,43.0,0.4528,84.0,0.457,85.0,0.4612,84.0,0.3542,73.0,0.3209,78.0,0.2561,42.0,0.2992,54.0,0.3424,69.0,20260116.0,35.0,245.0,0.6547045951859957
ABNB,191.0,,,129.92,79541704156.0,0.1754,6.0,0.207,10.0,0.2555,3.0,0.2534,3.0,0.2513,2.0,0.4169,51.0,0.331,46.0,0.3502,1.0,0.359,1.0,0.3679,1.0,20270115.0,7.0,609.0,1.4167324388318865
ABNY,,,,10.51,,0.2097,36.0,0.1386,13.0,,,,,,,0.3607,68.0,0.2434,69.0,,,,,,,20260116.0,35.0,245.0,
ABOS,284.0,,,1.53,92677300.0,0.9416,79.0,0.8347,70.0,,,,,,,0.8135,50.0,0.8365,59.0,,,,,,,20260116.0,35.0,245.0,
ABR,183.0,,,11.83,2500755609.0,0.3772,84.0,0.221,54.0,0.2591,40.0,0.2803,33.0,0.3015,37.0,0.3901,82.0,0.3816,90.0,0.1798,40.0,0.3286,42.0,0.4774,57.0,20270115.0,7.0,609.0,1.1723153763824474
ABSI,158.0,,,2.63,393245528.0,0.518,14.0,0.6266,12.0,0.8796,12.0,0.9336,11.0,0.9875,22.0,0.7638,1.0,0.7806,1.0,1.3137,69.0,1.1506,49.0,0.9875,25.0,20251121.0,35.0,189.0,1.232433590402742
ABT,213.0,,,132.59,230767589269.0,0.1547,43.0,0.1632,48.0,0.1596,23.0,0.1682,28.0,0.1768,35.0,0.2475,77.0,0.2265,84.0,0.1917,33.0,0.2182,40.0,0.2446,51.0,20270115.0,7.0,609.0,1.2972651605231869
