symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,146.0,,,112.04,31826641964.0,0.429,87.0,0.3262,83.0,0.3407,69.0,0.3188,62.0,0.297,54.0,0.351,79.0,0.3014,80.0,0.2905,52.0,0.302,55.0,0.3134,56.0,20270115.0,35.0,609.0,0.9473023839397742
AA,181.0,,,30.98,8020783841.0,0.513,77.0,0.4047,72.0,0.4723,70.0,0.4524,66.0,0.4325,62.0,0.5703,82.0,0.4813,84.0,0.4304,67.0,0.4514,70.0,0.4724,72.0,20270115.0,7.0,609.0,0.997789566755084
AAAU,,,,33.57,,0.1159,,0.0844,,0.163,,0.1679,,0.1729,,0.1955,,0.1033,,0.1447,,0.1628,,0.1808,,20251219.0,35.0,217.0,0.9696247766527696
AACT,,,,11.41,705819168.0,0.0373,,0.0388,,,,,,,,0.033,,0.0352,,,,,,,,,,,
AAL,180.0,,,12.32,8125187639.0,0.4063,62.0,0.3535,63.0,0.5432,82.0,0.5447,83.0,0.5461,83.0,0.6223,91.0,0.4767,84.0,0.4046,57.0,0.4354,65.0,0.4662,71.0,20271217.0,7.0,945.0,0.7993390857352672
AAMI,166.0,,,39.3,1406755263.0,0.2595,,0.23,,0.3372,,0.3588,,0.3805,,0.3591,,0.3316,,0.2443,,0.3124,,0.3805,,20260116.0,35.0,245.0,0.8706800445930881
AAOI,146.0,,,28.23,1584806767.0,0.3412,12.0,0.7619,76.0,1.0013,80.0,1.0022,80.0,1.0031,79.0,1.351,95.0,1.124,96.0,0.9999,89.0,1.0061,89.0,1.0122,88.0,20270115.0,7.0,609.0,1.003891438834564
AAON,145.0,,,75.36,6131749044.0,0.6014,96.0,0.4352,92.0,0.5945,97.0,0.6402,99.0,0.6858,99.0,0.6837,100.0,0.5103,97.0,0.4839,99.0,0.4908,99.0,0.4978,99.0,20260116.0,35.0,245.0,0.7666354264292409
AAP,146.0,,,62.8,3763327634.0,0.3661,81.0,0.4534,94.0,0.4453,86.0,0.4545,87.0,0.4637,87.0,0.8793,100.0,0.5367,98.0,0.4812,93.0,0.518,95.0,0.5547,96.0,20270115.0,7.0,609.0,1.1397139713971398
AAPB,,,,21.49,,0.2106,,0.2637,,0.6341,,0.5854,,0.5366,,0.7759,,0.5973,,0.4342,,0.4885,,0.5428,,20260116.0,35.0,245.0,0.8344721557909122
AAPD,,,,16.97,,0.1077,,0.1348,,0.2438,,,,,,0.4038,,0.3139,,0.245,,,,,,20260116.0,35.0,245.0,
AAPL,173.0,,,212.48,3173558679391.0,0.1085,7.0,0.1386,14.0,0.3391,64.0,0.3369,63.0,0.3347,62.0,0.394,81.0,0.3146,72.0,0.2556,24.0,0.2776,28.0,0.2996,39.0,20271217.0,7.0,945.0,0.823983377856931
