symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,232.0,,,139.65,39645326283.0,0.2625,57.0,0.2433,62.0,0.3234,64.0,0.3896,80.0,0.4557,87.0,0.3171,69.0,0.2577,66.0,0.3066,61.0,0.3229,65.0,0.3393,67.0,20270115.0,35.0,609.0,0.8287987679671458
AA,267.0,,,36.46,9572058965.0,0.5894,84.0,0.4049,72.0,0.6686,93.0,0.6714,93.0,0.6742,93.0,0.4314,56.0,0.3602,57.0,0.4597,73.0,0.4803,74.0,0.5009,76.0,20270115.0,7.0,609.0,0.7153708668453976
AAAU,,,,41.57,,0.2146,,0.1323,,0.2259,,0.2712,,0.3166,,0.1856,,0.0964,,0.2149,,0.217,,0.219,,20251219.0,35.0,217.0,0.8001474926253688
AAL,266.0,,,12.5,8247860262.0,0.3355,44.0,0.4855,85.0,0.6268,89.0,0.6242,89.0,0.6217,89.0,0.4612,73.0,0.3627,63.0,0.4443,68.0,0.448,67.0,0.4518,65.0,20271217.0,7.0,945.0,0.7177186799102852
AAMI,252.0,,,47.58,1703930886.0,0.34,,0.3303,,0.4271,,0.3889,,0.3506,,0.4056,,0.3185,,0.3611,,0.3558,,0.3506,,20260116.0,35.0,245.0,0.91488814605297
AAOI,232.0,,,32.95,2054559273.0,1.6376,95.0,1.3033,97.0,1.0625,83.0,1.1616,87.0,1.2608,90.0,1.0452,85.0,0.9517,88.0,0.9452,82.0,0.991,86.0,1.0368,89.0,20270115.0,7.0,609.0,0.853133608815427
AAON,231.0,,,104.26,8500388454.0,0.2579,45.0,0.4005,88.0,0.6344,97.0,0.6778,99.0,0.7212,99.0,0.5739,93.0,0.4621,94.0,0.5333,100.0,0.5447,100.0,0.556,100.0,20260116.0,35.0,245.0,0.8036293892003541
AAP,232.0,,,53.6,3215193068.0,0.8333,98.0,0.6007,98.0,0.6491,97.0,0.6442,97.0,0.6392,97.0,0.8345,100.0,0.4953,95.0,0.5111,94.0,0.5374,95.0,0.5637,96.0,20270115.0,7.0,609.0,0.834212977336231
AAPB,,,,28.64,,0.5159,71.0,0.4159,81.0,0.5042,59.0,0.5364,59.0,0.5687,67.0,0.503,73.0,0.3865,76.0,0.4675,63.0,0.5108,69.0,0.5542,67.0,20260116.0,35.0,245.0,0.95227442207308
AAPD,,,,14.31,,0.2436,62.0,0.2095,68.0,,,,,,,0.2551,70.0,0.1989,64.0,,,,,,,20260116.0,35.0,245.0,
