symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,241.0,,,148.15,41999881412.0,0.0897,3.0,0.2131,48.0,0.2906,52.0,0.2961,54.0,0.3015,55.0,0.3126,67.0,0.253,63.0,0.3131,64.0,0.3167,62.0,0.3203,59.0,20270115.0,35.0,609.0,1.0695710908476863
AA,276.0,,,40.42,10465332630.0,1.0285,98.0,0.5924,93.0,0.5507,83.0,0.5558,84.0,0.5608,84.0,0.4752,67.0,0.3745,63.0,0.4698,75.0,0.454,69.0,0.4382,64.0,20270115.0,7.0,609.0,0.8168405901403384
AAAU,,,,39.57,,0.5064,,0.2167,,0.2614,,0.239,,0.2165,,0.2063,,0.1038,,0.2105,,0.2089,,0.2073,,20251219.0,35.0,217.0,0.8740585774058578
AAL,275.0,,,13.53,8934270609.0,0.6881,92.0,0.4544,82.0,0.4065,57.0,0.4091,57.0,0.4117,59.0,0.4801,78.0,0.3647,63.0,0.4173,60.0,0.4202,57.0,0.4232,54.0,20271217.0,7.0,945.0,1.0271327303837692
AAMI,261.0,,,49.68,1779135849.0,0.3417,,0.2691,,0.3778,,0.3712,,0.3645,,0.4022,,0.3142,,0.3256,,0.3424,,0.3591,,20260116.0,35.0,245.0,0.9224137931034484
AAOI,241.0,,,36.69,2287762524.0,1.1017,85.0,0.9105,86.0,1.2219,89.0,1.2086,88.0,1.1952,87.0,1.051,85.0,0.9567,88.0,0.9981,88.0,1.0312,90.0,1.0643,92.0,20270115.0,7.0,609.0,0.8532186000330961
AAON,240.0,,,106.73,8701769323.0,0.6371,96.0,0.471,94.0,0.6462,98.0,0.6392,98.0,0.6322,98.0,0.5786,93.0,0.4654,94.0,0.5346,100.0,0.5374,100.0,0.5403,100.0,20260116.0,35.0,245.0,0.840738423028786
AAP,241.0,,,55.92,3354658115.0,0.3483,77.0,0.4063,90.0,1.0001,100.0,0.9969,100.0,0.9937,100.0,0.8369,100.0,0.4937,95.0,0.5385,96.0,0.5619,97.0,0.5853,97.0,20270115.0,7.0,609.0,0.5636473066506169
AAPB,,,,32.6,,0.5834,79.0,0.3963,77.0,0.5644,72.0,0.5616,65.0,0.5587,64.0,0.502,73.0,0.3859,76.0,0.4388,53.0,0.4934,65.0,0.5479,64.0,20260116.0,35.0,245.0,0.8785612535612536
AAPD,,,,13.37,,0.2995,77.0,0.2124,69.0,0.2897,51.0,,,,,0.2552,70.0,0.1987,64.0,0.2897,64.0,,,,,20260116.0,35.0,245.0,
AAPL,268.0,,,266.64,3956967532576.0,0.2887,60.0,0.211,46.0,0.3194,59.0,0.3194,59.0,0.3193,57.0,0.2517,34.0,0.2031,31.0,0.2671,28.0,0.278,28.0,0.289,31.0,20271217.0,7.0,945.0,0.8703819661865999
AAPU,,,,35.12,,0.5809,83.0,0.4168,77.0,0.5409,71.0,0.5434,67.0,0.546,65.0,0.5004,80.0,0.3989,74.0,0.4718,77.0,0.5081,73.0,0.5444,67.0,20260116.0,35.0,245.0,0.9350386455649614
AAPW,,,,41.94,,0.3618,,0.2669,,,,,,0.5392,,0.3133,,0.2228,,,,,,0.6167,,20251219.0,35.0,217.0,
AAPX,,,,30.37,,0.5775,,0.3785,,0.6,,0.5517,,0.5034,,0.5025,,0.384,,0.4646,,0.4975,,0.5304,,20251219.0,35.0,217.0,0.9017582019213342
AAPY,,,,24.07,,0.2311,,0.105,,0.1824,,0.2881,,0.3937,,0.2057,,0.1219,,0.1824,,0.2881,,0.3937,,20260116.0,35.0,245.0,1.0
AAT,263.0,,,19.91,1537020103.0,0.1376,22.0,0.1532,18.0,0.1899,22.0,,,,,0.2439,59.0,0.2183,56.0,0.1899,26.0,,,,,20260116.0,35.0,245.0,
AAXJ,,,,95.48,,0.1247,31.0,0.0835,42.0,0.1955,68.0,0.1738,45.0,0.152,22.0,0.148,19.0,0.0787,12.0,0.1593,33.0,0.18,33.0,0.2007,35.0,20251219.0,35.0,217.0,1.0356731875719216
AB,261.0,,,40.17,3655198726.0,0.1783,25.0,0.1678,11.0,0.2167,24.0,0.2599,34.0,0.303,47.0,0.1909,6.0,0.1907,3.0,0.198,30.0,0.2235,17.0,0.249,15.0,20260116.0,35.0,245.0,0.8599461331281262
ABAT,345.0,,,5.43,641584830.0,3.7391,100.0,1.6598,96.0,1.6919,,1.5892,,1.4866,,1.4615,89.0,1.2435,93.0,1.4083,,1.4302,,1.4522,,20251219.0,35.0,217.0,0.8999496602063931
ABBV,267.0,,,227.76,402351297999.0,0.1309,20.0,0.1265,7.0,0.3035,86.0,0.3045,85.0,0.3055,83.0,0.2368,47.0,0.2194,56.0,0.1932,25.0,0.2512,31.0,0.3092,63.0,20270115.0,7.0,609.0,0.8249589490968801
ABCB,268.0,,,74.76,5127552903.0,0.4678,92.0,0.3093,71.0,0.3977,74.0,0.3558,57.0,0.3138,48.0,0.2556,36.0,0.2156,4.0,0.284,44.0,0.2942,43.0,0.3043,48.0,20260116.0,35.0,245.0,0.8268690275435638
ABCL,240.0,,,5.69,1700359292.0,0.6465,63.0,0.5729,48.0,1.2071,95.0,1.1578,96.0,1.1086,96.0,0.7858,92.0,0.7678,93.0,1.1614,92.0,1.037,94.0,0.9127,93.0,20260116.0,35.0,245.0,0.8956641907065124
ABEO,219.0,,,5.49,281519167.0,0.2193,2.0,0.3921,2.0,0.9949,47.0,1.0699,51.0,1.1449,59.0,0.5911,10.0,0.585,9.0,1.754,90.0,1.7173,89.0,1.6806,89.0,20251219.0,35.0,217.0,1.6051032806804373
ABEV,241.0,,,2.22,35459992891.0,0.2569,46.0,0.2324,49.0,0.4843,90.0,0.4494,81.0,0.4145,60.0,0.2239,7.0,0.2097,24.0,0.2618,30.0,0.3146,34.0,0.3674,32.0,20270115.0,35.0,609.0,0.7000445037828215
ABFL,,,,72.61,,0.1332,,0.1055,,0.1327,,0.1532,,0.1737,,0.1328,,0.1359,,0.1472,,0.1636,,0.1799,,20251219.0,35.0,217.0,1.0678851174934725
ABG,268.0,,,239.45,4707739709.0,0.2756,36.0,0.286,39.0,0.3924,61.0,0.3803,55.0,0.3682,51.0,0.3309,39.0,0.3014,34.0,0.361,45.0,0.351,40.0,0.3409,34.0,20260116.0,35.0,245.0,0.9229555613988956
ABL,352.0,,,5.82,558261854.0,0.7659,89.0,0.7515,86.0,0.8151,,0.7143,,0.6135,,0.6249,54.0,0.6323,56.0,0.6805,,0.6746,,0.6687,,20270115.0,35.0,609.0,0.9444211115777684
ABM,227.0,,,45.84,2806961756.0,0.131,16.0,0.1229,4.0,0.225,19.0,0.2628,38.0,0.3006,52.0,0.2554,43.0,0.2386,42.0,0.3016,63.0,0.3218,64.0,0.342,69.0,20260116.0,35.0,245.0,1.2245053272450532
ABNB,254.0,,,128.09,78421264728.0,0.1944,9.0,0.2263,16.0,0.4241,51.0,0.4235,52.0,0.4229,51.0,0.2799,11.0,0.2343,14.0,0.3721,10.0,0.3763,5.0,0.3805,4.0,20270115.0,7.0,609.0,0.8885478158205432
ABNY,,,,9.87,,0.2868,62.0,0.1497,17.0,,,,,,,0.2504,45.0,0.1863,55.0,,,,,,,20260116.0,35.0,245.0,
ABOS,347.0,,,2.16,130838603.0,1.2534,93.0,0.9861,86.0,,,,,,,0.8506,57.0,0.8183,51.0,,,,,,,20260116.0,35.0,245.0,
ABR,246.0,,,11.86,2440074886.0,0.2184,53.0,0.2623,68.0,0.3409,67.0,0.3676,63.0,0.3942,66.0,0.333,67.0,0.3111,67.0,0.2441,70.0,0.4023,70.0,0.5605,69.0,20270115.0,7.0,609.0,1.0943960826985857
ABSI,221.0,,,4.3,642199780.0,0.7365,40.0,0.7427,28.0,1.2128,54.0,1.1411,40.0,1.0694,32.0,0.8254,4.0,0.7595,1.0,0.9397,19.0,1.3042,69.0,1.6687,92.0,20251121.0,35.0,189.0,1.1429322583472088
ABT,276.0,,,125.89,219106384210.0,0.1678,49.0,0.1969,68.0,0.1775,39.0,0.1791,39.0,0.1807,39.0,0.2141,62.0,0.1974,67.0,0.1906,32.0,0.2292,54.0,0.2679,72.0,20270115.0,7.0,609.0,1.2797319932998323
ABTC,,,,6.36,5196614711.0,1.4996,,0.8904,,1.2928,,1.3013,,1.3098,,0.0,,0.0,,1.0895,,1.5628,,2.0362,,,,,1.2009528932605855
ABUS,353.0,,,4.39,840598821.0,0.376,28.0,0.4613,28.0,0.5311,5.0,0.5925,7.0,0.6539,14.0,0.4143,15.0,0.442,17.0,1.5223,84.0,1.6,92.0,1.6776,97.0,20270115.0,35.0,609.0,2.70042194092827
ABVC,,,,2.97,69919218.0,0.4222,,0.4347,,,,,,,,1.3479,,1.0888,,,,,,,,,,,
ABVE,,,,5.28,297262269.0,2.1719,,2.1501,,3.2175,,3.2745,,3.3316,,3.425,,2.6089,,2.5796,,2.7686,,2.9577,,,,,0.845503130248893
ABVX,,,,91.95,7257564893.0,0.1775,,0.3599,,0.4594,,0.4522,,0.4451,,2.7961,,0.5846,,0.8315,,0.8214,,0.8114,,,,,1.816452896948253
ACA,240.0,,,93.92,4606420214.0,0.2101,24.0,0.2276,28.0,0.4378,72.0,0.4364,74.0,0.435,72.0,0.3223,33.0,0.2484,18.0,0.3703,69.0,0.3637,64.0,0.357,57.0,20251219.0,35.0,217.0,0.833409715857012
ACAD,241.0,,,22.03,3716730322.0,0.3915,36.0,0.3845,28.0,0.3692,3.0,0.3675,2.0,0.3658,2.0,0.5206,23.0,0.4603,27.0,0.5323,21.0,0.5306,20.0,0.5288,19.0,20251219.0,35.0,217.0,1.4438095238095237
ACB,262.0,,,5.2,292581336.0,0.5046,30.0,0.4633,18.0,0.9973,57.0,1.0184,55.0,1.0395,57.0,0.7858,40.0,0.5468,15.0,0.6523,20.0,0.8279,34.0,1.0035,60.0,20270115.0,35.0,609.0,0.8129418695993715
ACCO,247.0,,,4.1,369534343.0,0.1622,7.0,0.1866,4.0,0.9454,98.0,,,,,0.3651,46.0,0.3115,43.0,0.9454,99.0,,,,,20251219.0,35.0,217.0,
ACDC,233.0,,,4.41,806895277.0,1.0022,90.0,0.707,74.0,0.714,57.0,0.871,85.0,1.028,93.0,1.12,100.0,0.766,88.0,0.8181,93.0,0.8808,98.0,0.9434,95.0,20251121.0,35.0,189.0,1.011251435132032
ACEL,360.0,,,10.48,882977608.0,0.1353,4.0,0.1645,3.0,0.4928,52.0,0.537,56.0,0.5813,65.0,0.3601,41.0,0.2634,17.0,0.4928,61.0,0.5715,73.0,0.6502,82.0,20260116.0,35.0,245.0,1.0642458100558658
ACES,,,,36.09,,0.4154,74.0,0.2673,55.0,0.2699,13.0,0.2797,10.0,0.2895,14.0,0.3132,18.0,0.2124,7.0,0.2533,13.0,0.2732,12.0,0.2932,9.0,20251219.0,35.0,217.0,0.976760815159099
