symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,128.0,,,119.22,33866228693.0,0.156,21.0,0.2457,63.0,0.2743,46.0,0.2694,44.0,0.2644,41.0,0.3424,77.0,0.3018,80.0,0.2906,52.0,0.2994,54.0,0.3081,52.0,20270115.0,35.0,609.0,1.111358574610245
AA,163.0,,,29.9,7741169701.0,0.5976,84.0,0.4246,76.0,0.4712,70.0,0.4712,70.0,0.4712,70.0,0.5639,82.0,0.4808,84.0,0.4601,73.0,0.4718,73.0,0.4836,73.0,20270115.0,7.0,609.0,1.0012733446519524
AAAU,,,,32.85,,0.1819,,0.0735,,0.1581,,0.1644,,0.1708,,0.1967,,0.1018,,0.1651,,0.1662,,0.1674,,20251219.0,35.0,217.0,1.010948905109489
AACT,,,,11.35,701798313.0,0.0189,,0.0363,,,,,,,,0.032,,0.0341,,,,,,,,,,,
AAL,162.0,,,11.52,7600875548.0,0.3553,50.0,0.3018,44.0,0.4981,78.0,0.5042,78.0,0.5103,79.0,0.6034,90.0,0.47,84.0,0.4721,76.0,0.478,76.0,0.484,76.0,20271217.0,7.0,945.0,0.9480364934549782
AAMI,148.0,,,37.99,1359684492.0,0.27,,0.2425,,,,,,0.3403,,0.0,,0.3374,,,,,,0.3754,,20260116.0,35.0,245.0,
AAOI,128.0,,,26.42,1482914378.0,1.107,86.0,1.1764,95.0,1.0248,82.0,1.0229,81.0,1.021,81.0,1.3797,95.0,1.1375,97.0,0.9833,88.0,1.0008,89.0,1.0183,89.0,20270115.0,7.0,609.0,0.9783947599960896
AAON,127.0,,,72.51,5899855795.0,0.1431,9.0,0.3226,69.0,0.4333,83.0,0.4448,84.0,0.4564,87.0,0.6713,99.0,0.4981,97.0,0.4632,98.0,0.4824,99.0,0.5017,99.0,20260116.0,35.0,245.0,1.0845323741007196
AAP,128.0,,,52.7,3158079166.0,0.717,97.0,0.5665,98.0,0.4077,80.0,0.4434,85.0,0.4791,89.0,0.8758,100.0,0.5337,98.0,0.5126,95.0,0.5118,94.0,0.5111,93.0,20270115.0,7.0,609.0,1.1542625169147498
AAPB,,,,21.1,,0.3594,,0.3829,,0.5089,,0.4738,,0.4386,,0.7981,,0.6025,,0.4671,,0.5082,,0.5493,,20260116.0,35.0,245.0,1.0726044744617982
AAPD,,,,17.11,,0.199,,0.2001,,0.2335,,,,,,0.4146,,0.3158,,0.2335,,,,,,20260116.0,35.0,245.0,
AAPL,155.0,,,210.34,3150346220766.0,0.1956,32.0,0.2021,43.0,0.2069,22.0,0.2126,24.0,0.2183,26.0,0.4048,84.0,0.3172,73.0,0.2631,28.0,0.281,30.0,0.2988,38.0,20271217.0,7.0,945.0,1.32173095014111
AAPU,,,,22.98,,0.3779,,0.3895,,0.4424,,0.465,,0.4876,,0.7966,,0.6182,,0.4362,,0.4893,,0.5424,,20260116.0,35.0,245.0,1.052258064516129
AAPW,,,,36.8,,0.2077,,0.2033,,,,,,0.4314,,0.0,,0.0,,,,,,0.577,,20251219.0,35.0,217.0,
AAPX,,,,19.87,,0.3908,,0.3756,,0.4252,,0.5224,,0.6196,,0.8006,,0.5978,,0.4922,,0.512,,0.5318,,20251219.0,35.0,217.0,0.9800918836140888
AAPY,,,,22.15,,0.1709,,0.1368,,,,,,0.3469,,0.3441,,0.2035,,,,,,0.3469,,20260116.0,35.0,245.0,
AAT,150.0,,,19.92,1540140782.0,0.322,84.0,0.2482,72.0,,,,,0.3254,66.0,0.3038,80.0,0.277,82.0,,,,,0.3254,72.0,20260116.0,35.0,245.0,
AAXJ,,,,82.12,,0.1485,45.0,0.0642,16.0,0.1012,3.0,0.117,4.0,0.1329,9.0,0.2243,81.0,0.1319,87.0,0.1549,28.0,0.1653,15.0,0.1757,9.0,20251219.0,35.0,217.0,1.412820512820513
AB,148.0,,,41.52,4596175370.0,0.1681,21.0,0.156,7.0,0.1636,6.0,0.2432,25.0,0.3229,54.0,0.3377,73.0,0.289,59.0,0.1443,8.0,0.2168,13.0,0.2893,33.0,20260116.0,35.0,245.0,0.8914473684210527
ABAT,232.0,,,1.81,167468261.0,0.6553,57.0,1.2854,94.0,1.4547,,1.3156,,1.1765,,1.0925,81.0,1.1514,96.0,1.0645,,1.0693,,1.0741,,20251219.0,35.0,217.0,0.8127850410459105
ABBV,154.0,,,188.11,332277505078.0,0.2506,70.0,0.2333,70.0,0.1682,15.0,0.1956,28.0,0.223,47.0,0.2894,75.0,0.2847,86.0,0.273,88.0,0.2717,65.0,0.2704,24.0,20270115.0,7.0,609.0,1.3890593047034765
ABCB,155.0,,,67.33,4639770754.0,0.2015,33.0,0.2221,28.0,0.3398,57.0,0.3098,42.0,0.2799,31.0,0.3352,73.0,0.2778,48.0,0.2465,10.0,0.2553,10.0,0.2641,18.0,20260116.0,35.0,245.0,0.8240800516462234
ABCL,127.0,,,4.04,1205879356.0,0.9209,92.0,0.8295,92.0,1.0656,92.0,1.045,,1.0245,,0.7843,93.0,0.7237,89.0,0.748,34.0,0.7823,,0.8166,,20260116.0,35.0,245.0,0.7486124401913876
ABEO,106.0,,,5.81,297220424.0,0.4562,22.0,0.407,3.0,0.7541,20.0,0.7432,13.0,0.7324,11.0,0.6445,17.0,0.6738,14.0,1.422,83.0,1.0706,56.0,0.7192,3.0,20251219.0,35.0,217.0,1.4405274488697524
ABEV,128.0,,,2.4,37673522649.0,0.3244,66.0,0.229,46.0,0.2409,14.0,0.3208,35.0,0.4007,54.0,0.2822,41.0,0.2515,51.0,0.2223,14.0,0.3039,28.0,0.3855,38.0,20270115.0,35.0,609.0,0.9473192019950124
ABFL,,,,71.15,,0.1144,,0.0603,,0.1233,,0.1376,,0.1519,,0.2395,,0.1508,,0.1337,,0.1554,,0.1772,,20251219.0,35.0,217.0,1.1293604651162792
ABG,155.0,,,255.94,5031575696.0,0.4341,70.0,0.3173,51.0,0.2716,11.0,0.2861,16.0,0.3006,22.0,0.4077,60.0,0.36,59.0,0.3286,28.0,0.3356,32.0,0.3426,35.0,20260116.0,35.0,245.0,1.1730164278224398
ABL,239.0,,,5.49,537783550.0,1.2674,,0.7601,,0.6952,,0.7204,,0.7457,,0.6283,,0.6635,,0.6668,,0.7738,,0.8808,,20270115.0,35.0,609.0,1.0741254858411993
ABM,114.0,,,48.04,2990874377.0,0.2046,42.0,0.1933,35.0,0.2875,52.0,0.2849,48.0,0.2823,46.0,0.3467,71.0,0.3204,78.0,0.3251,70.0,0.3208,63.0,0.3164,57.0,20260116.0,35.0,245.0,1.126009126009126
